album_name,track_title,track_n,lyric,line
reputation,I Did Something Bad,3,They say I did something bad,34
reputation,I Did Something Bad,3,But whys it feel so good,35
reputation,I Did Something Bad,3,Most fun I ever had,36
reputation,I Did Something Bad,3,And Id do it over and over and over again if I could,37
reputation,I Did Something Bad,3,It just felt so good good,38
reputation,I Did Something Bad,3,Radidididididididididada,39
reputation,I Did Something Bad,3,Radidididididididididada,40
reputation,I Did Something Bad,3,It just felt so good,41
reputation,I Did Something Bad,3,Radidididididididididada,42
reputation,I Did Something Bad,3,Dada dada,43
reputation,I Did Something Bad,3,Theyre burning all the witches even if you arent one,44
reputation,I Did Something Bad,3,They got their pitchforks and proof their receipts and reasons,45
reputation,I Did Something Bad,3,Theyre burning all the witches even if you arent one,46
reputation,I Did Something Bad,3,So light me up Light me up light me up Light me up,47
reputation,I Did Something Bad,3,Light me up go ahead and light me up Light me up,48
reputation,I Did Something Bad,3,Light me up Light me up light me up Light me up,49
reputation,I Did Something Bad,3,Light me up Light me up light me up,50
reputation,I Did Something Bad,3,They say I did something bad Oh,51
reputation,I Did Something Bad,3,Then whys it feel so good So good,52
reputation,I Did Something Bad,3,They say I did something bad,53
reputation,I Did Something Bad,3,But whys it feel so Good good,54
reputation,I Did Something Bad,3,Most fun I ever had Most fun I ever had,55
reputation,I Did Something Bad,3,And Id do it over and over and over again if I could,56
reputation,I Did Something Bad,3,It just felt so good Good good,57
reputation,I Did Something Bad,3,Radidididididididididada,58
reputation,I Did Something Bad,3,Radidididididididididada,59
reputation,I Did Something Bad,3,Radidididididididididada,60
reputation,I Did Something Bad,3,Dada dada,61
reputation,I Did Something Bad,3,Oh you say I did something bad,62
reputation,I Did Something Bad,3,You say I did something bad,63
reputation,I Did Something Bad,3,Whys it feel so good good,64
reputation,I Did Something Bad,3,So bad whys it feel so good,65
reputation,I Did Something Bad,3,Whys it feel whys it feel so good Bad,66
reputation,I Did Something Bad,3,It just felt so good good,67
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,1
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right,2
reputation,Don’t Blame Me,4,Lord save me my drug is my baby,3
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,4
reputation,Don’t Blame Me,4,Ive been breakin hearts a long time,5
reputation,Don’t Blame Me,4,And toyin with them older guys,6
reputation,Don’t Blame Me,4,Just playthings for me to use,7
reputation,Don’t Blame Me,4,Something happened for the first time,8
reputation,Don’t Blame Me,4,In the darkest little paradise,9
reputation,Don’t Blame Me,4,Shakin pacin I just need you,10
reputation,Don’t Blame Me,4,For you I would cross the line,11
reputation,Don’t Blame Me,4,I would waste my time,12
reputation,Don’t Blame Me,4,I would lose my mind,13
reputation,Don’t Blame Me,4,They say Shes gone too far this time,14
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,15
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right,16
reputation,Don’t Blame Me,4,Lord save me my drug is my baby,17
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,18
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,19
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right,20
reputation,Don’t Blame Me,4,Oh Lord save me my drug is my baby,21
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,22
reputation,Don’t Blame Me,4,My name is whatever you decide,23
reputation,Don’t Blame Me,4,And Im just gonna call you mine,24
reputation,Don’t Blame Me,4,Im insane but Im your baby Your baby,25
reputation,Don’t Blame Me,4,Echoes of your name inside my mind,26
reputation,Don’t Blame Me,4,Halo hiding my obsession,27
reputation,Don’t Blame Me,4,I once was poison ivy but now Im your daisy,28
reputation,Don’t Blame Me,4,And baby for you I would fall from grace,29
reputation,Don’t Blame Me,4,Just to touch your face,30
reputation,Don’t Blame Me,4,If you walk away Id beg you on my knees to stay,31
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,32
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right,33
reputation,Don’t Blame Me,4,Lord save me my drug is my baby,34
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,35
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,36
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right,37
reputation,Don’t Blame Me,4,Oh Lord save me my drug is my baby,38
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,39
reputation,Don’t Blame Me,4,I get so high oh,40
reputation,Don’t Blame Me,4,Every time youre every time youre lovin me,41
reputation,Don’t Blame Me,4,Youre lovin me,42
reputation,Don’t Blame Me,4,Trip of my life oh,43
reputation,Don’t Blame Me,4,Every time youre every time youre touchin me,44
reputation,Don’t Blame Me,4,Youre touchin me,45
reputation,Don’t Blame Me,4,Every time youre every time youre lovin me,46
reputation,Don’t Blame Me,4,Oh Lord save me,47
reputation,Don’t Blame Me,4,My drug is my baby,48
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,49
reputation,Don’t Blame Me,4,Usin for the rest of my life ohwhoahohoh,50
reputation,Don’t Blame Me,4,Dont blame me love made me crazy,51
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right Doin it right no,52
reputation,Don’t Blame Me,4,Lord save me my drug is my baby,53
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life ohoh,54
reputation,Don’t Blame Me,4,Dont blame me love made me crazy Ohohoh,55
reputation,Don’t Blame Me,4,If it doesnt you aint doin it right You aint doin it right,56
reputation,Don’t Blame Me,4,Oh Lord save me my drug is my baby,57
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life Ill be usin Ill be usin,58
reputation,Don’t Blame Me,4,I get so high oh,59
reputation,Don’t Blame Me,4,Every time youre every time youre lovin me,60
reputation,Don’t Blame Me,4,Youre lovin me,61
reputation,Don’t Blame Me,4,Oh Lord save me my drug is my baby,62
reputation,Don’t Blame Me,4,Ill be usin for the rest of my life,63
reputation,Delicate,5,This aint for the best,1
reputation,Delicate,5,My reputations never been worse so,2
reputation,Delicate,5,You must like me for me,3
reputation,Delicate,5,We cant make,4
reputation,Delicate,5,Any promises now can we babe,5
reputation,Delicate,5,But you can make me a drink,6
reputation,Delicate,5,Dive bar on the East Side where you at,7
reputation,Delicate,5,Phone lights up my nightstand in the black,8
reputation,Delicate,5,Come here you can meet me in the back,9
reputation,Delicate,5,Dark jeans and your Nikes look at you,10
reputation,Delicate,5,Oh damn never seen that color blue,11
reputation,Delicate,5,Just think of the fun things we could do,12
reputation,Delicate,5,Cause I like you,13
reputation,Delicate,5,This aint for the best,14
reputation,Delicate,5,My reputations never been worse so,15
reputation,Delicate,5,You must like me for me,16
reputation,Delicate,5,Yeah I want you,17
reputation,Delicate,5,We cant make,18
reputation,Delicate,5,Any promises now can we babe,19
reputation,Delicate,5,But you can make me a drink,20
reputation,Delicate,5,Is it cool that I said all that,21
reputation,Delicate,5,Is it chill that youre in my head,22
reputation,Delicate,5,Cause I know that its delicate Delicate,23
reputation,Delicate,5,Is it cool that I said all that,24
reputation,Delicate,5,Is it too soon to do this yet,25
reputation,Delicate,5,Cause I know that its delicate,26
reputation,Delicate,5,Isnt it Isnt it Isnt it,27
reputation,Delicate,5,Isnt it,28
reputation,Delicate,5,Isnt it Isnt it Isnt it,29
reputation,Delicate,5,Isnt it delicate,30
reputation,Delicate,5,Third floor on the West Side me and you,31
reputation,Delicate,5,Handsome youre a mansion with a view,32
reputation,Delicate,5,Do the girls back home touch you like I do,33
reputation,Delicate,5,Long night with your hands up in my hair,34
reputation,Delicate,5,Echoes of your footsteps on the stairs,35
reputation,Delicate,5,Stay here honey I dont wanna share,36
reputation,Delicate,5,Cause I like you,37
reputation,Delicate,5,This aint for the best,38
reputation,Delicate,5,My reputations never been worse so,39
reputation,Delicate,5,You must like me for me…,40
reputation,Delicate,5,Yeah I want you,41
reputation,Delicate,5,We cant make,42
reputation,Delicate,5,Any promises now can we babe,43
reputation,Delicate,5,But you can make me a drink,44
reputation,Delicate,5,Is it cool that I said all that,45
reputation,Delicate,5,Is it chill that youre in my head,46
reputation,Delicate,5,Cause I know that its delicate Delicate,47
reputation,Delicate,5,Is it cool that I said all that,48
reputation,Delicate,5,Is it too soon to do this yet,49
reputation,Delicate,5,Cause I know that its delicate,50
reputation,Delicate,5,Isnt it Isnt it Isnt it,51
reputation,Delicate,5,Isnt it,52
reputation,Delicate,5,Isnt it Isnt it Isnt it,53
reputation,Delicate,5,Isnt it delicate,54
reputation,Delicate,5,Sometimes I wonder when you sleep,55
reputation,Delicate,5,Are you ever dreaming of me,56
reputation,Delicate,5,Sometimes when I look into your eyes,57
reputation,Delicate,5,I pretend youre mine all the damn time,58
reputation,Delicate,5,Cause I like you,59
reputation,Delicate,5,Is it cool that I said all that,60
reputation,Delicate,5,Is it chill that youre in my head,61
reputation,Delicate,5,Cause I know that its delicate Delicate,62
reputation,Delicate,5,Yeah I want you,63
reputation,Delicate,5,Is it cool that I said all that,64
reputation,Delicate,5,Is it too soon to do this yet,65
reputation,Delicate,5,Cause I know that its delicate Delicate,66
reputation,Delicate,5,Cause I like you,67
reputation,Delicate,5,Is it cool that I said all that,68
reputation,Delicate,5,Isnt it Isnt it Isnt it Isnt it,69
reputation,Delicate,5,Is it chill that youre in my head,70
reputation,Delicate,5,Isnt it Isnt it Isnt it Isnt it,71
reputation,Delicate,5,Cause I know that its delicate,72
reputation,Delicate,5,Isnt it Isnt it Isnt it Isnt it,73
reputation,Delicate,5,Yeah I want you,74
reputation,Delicate,5,Is it cool that I said all that,75
reputation,Delicate,5,Isnt it Isnt it Isnt it Isnt it,76
reputation,Delicate,5,Is it too soon to do this yet,77
reputation,Delicate,5,Isnt it Isnt it Isnt it,78
reputation,Delicate,5,Cause I know that its delicate,79
reputation,Delicate,5,Isnt it delicate,80
reputation,Look What You Made Me Do,6,I dont like your little games,1
reputation,Look What You Made Me Do,6,Dont like your tilted stage,2
reputation,Look What You Made Me Do,6,The role you made me play,3
reputation,Look What You Made Me Do,6,Of the fool no I dont like you,4
reputation,Look What You Made Me Do,6,I dont like your perfect crime,5
reputation,Look What You Made Me Do,6,How you laugh when you lie,6
reputation,Look What You Made Me Do,6,You said the gun was mine,7
reputation,Look What You Made Me Do,6,Isnt cool no I dont like you Oh,8
reputation,Look What You Made Me Do,6,But I got smarter I got harder in the nick of time,9
reputation,Look What You Made Me Do,6,Honey I rose up from the dead I do it all the time,10
reputation,Look What You Made Me Do,6,Ive got a list of names and yours is in red underlined,11
reputation,Look What You Made Me Do,6,I check it once then I check it twice oh,12
reputation,Look What You Made Me Do,6,Ooh look what you made me do,13
reputation,Look What You Made Me Do,6,Look what you made me do,14
reputation,Look What You Made Me Do,6,Look what you just made me do,15
reputation,Look What You Made Me Do,6,Look what you just made me—,16
reputation,Look What You Made Me Do,6,Ooh look what you made me do,17
reputation,Look What You Made Me Do,6,Look what you made me do,18
reputation,Look What You Made Me Do,6,Look what you just made me do,19
reputation,Look What You Made Me Do,6,Look what you just made me do,20
reputation,Look What You Made Me Do,6,I dont like your kingdom keys,21
reputation,Look What You Made Me Do,6,They once belonged to me,22
reputation,Look What You Made Me Do,6,You asked me for a place to sleep,23
reputation,Look What You Made Me Do,6,Locked me out and threw a feast What,24
reputation,Look What You Made Me Do,6,The world moves on another day another drama drama,25
reputation,Look What You Made Me Do,6,But not for me not for me all I think about is karma,26
reputation,Look What You Made Me Do,6,And then the world moves on but one things for sure,27
reputation,Look What You Made Me Do,6,Maybe I got mine but youll all get yours,28
reputation,Look What You Made Me Do,6,But I got smarter I got harder in the nick of time,29
reputation,Look What You Made Me Do,6,Honey I rose up from the dead I do it all the time,30
reputation,Look What You Made Me Do,6,Ive got a list of names and yours is in red underlined,31
reputation,Look What You Made Me Do,6,I check it once then I check it twice oh,32
reputation,Look What You Made Me Do,6,Ooh look what you made me do,33
reputation,Look What You Made Me Do,6,Look what you made me do,34
reputation,Look What You Made Me Do,6,Look what you just made me do,35
reputation,Look What You Made Me Do,6,Look what you just made me—,36
reputation,Look What You Made Me Do,6,Ooh look what you made me do,37
reputation,Look What You Made Me Do,6,Look what you made me do,38
reputation,Look What You Made Me Do,6,Look what you just made me do,39
reputation,Look What You Made Me Do,6,Look what you just made me do,40
reputation,Look What You Made Me Do,6,I dont trust nobody and nobody trusts me,41
reputation,Look What You Made Me Do,6,Ill be the actress starring in your bad dreams,42
reputation,Look What You Made Me Do,6,I dont trust nobody and nobody trusts me,43
reputation,Look What You Made Me Do,6,Ill be the actress starring in your bad dreams,44
reputation,Look What You Made Me Do,6,I dont trust nobody and nobody trusts me,45
reputation,Look What You Made Me Do,6,Ill be the actress starring in your bad dreams,46
reputation,Look What You Made Me Do,6,I dont trust nobody and nobody trusts me,47
reputation,Look What You Made Me Do,6,Ill be the actress starring in your bad dreams,48
reputation,Look What You Made Me Do,6,Ooh look what you made me do,49
reputation,Look What You Made Me Do,6,Look what you made me do,50
reputation,Look What You Made Me Do,6,Look what you just made me do,51
reputation,Look What You Made Me Do,6,Look what you just made me—,52
reputation,Look What You Made Me Do,6,Ooh look what you made me do,53
reputation,Look What You Made Me Do,6,Look what you made me do,54
reputation,Look What You Made Me Do,6,Look what you just made me—,55
reputation,Look What You Made Me Do,6,Im sorry the old Taylor cant come to the phone right now,56
reputation,Look What You Made Me Do,6,Why Oh cause shes dead Oh,57
reputation,Look What You Made Me Do,6,Ooh look what you made me do,58
reputation,Look What You Made Me Do,6,Look what you made me do,59
reputation,Look What You Made Me Do,6,Look what you just made me do,60
reputation,Look What You Made Me Do,6,Look what you just made me—,61
reputation,Look What You Made Me Do,6,Ooh look what you made me do,62
reputation,Look What You Made Me Do,6,Look what you made me do,63
reputation,Look What You Made Me Do,6,Look what you just made me do,64
reputation,Look What You Made Me Do,6,Look what you just made me do,65
reputation,Look What You Made Me Do,6,Ooh look what you made me do,66
reputation,Look What You Made Me Do,6,Look what you made me do,67
reputation,Look What You Made Me Do,6,Look what you just made me do,68
reputation,Look What You Made Me Do,6,Look what you just made me—,69
reputation,Look What You Made Me Do,6,Ooh look what you made me do,70
reputation,Look What You Made Me Do,6,Look what you made me do,71
reputation,Look What You Made Me Do,6,Look what you just made me do,72
reputation,Look What You Made Me Do,6,Look what you just made me do,73
reputation,So It Goes...,7,See you in the dark,1
reputation,So It Goes...,7,All eyes on you my magician,2
reputation,So It Goes...,7,All eyes on us,3
reputation,So It Goes...,7,You make everyone disappear and,4
reputation,So It Goes...,7,Cut me into pieces,5
reputation,So It Goes...,7,Gold cage hostage to my feelings,6
reputation,So It Goes...,7,Back against the wall,7
reputation,So It Goes...,7,Trippin triptrippin when youre gone,8
reputation,So It Goes...,7,Cause we break down a little,9
reputation,So It Goes...,7,But when you get me alone its so simple,10
reputation,So It Goes...,7,Cause baby I know what you know,11
reputation,So It Goes...,7,We can feel it,12
reputation,So It Goes...,7,And all the pieces fall right into place,13
reputation,So It Goes...,7,Getting caught up in a moment,14
reputation,So It Goes...,7,Lipstick on your face,15
reputation,So It Goes...,7,So it goes…,16
reputation,So It Goes...,7,Im yours to keep,17
reputation,So It Goes...,7,And Im yours to lose,18
reputation,So It Goes...,7,You know Im not a bad girl but I,19
reputation,So It Goes...,7,Do bad things with you,20
reputation,So It Goes...,7,So it goes…,21
reputation,So It Goes...,7,Met you in a bar,22
reputation,So It Goes...,7,All eyes on me your illusionist,23
reputation,So It Goes...,7,All eyes on us,24
reputation,So It Goes...,7,I make all your gray days clear,25
reputation,So It Goes...,7,And wear you like a necklace,26
reputation,So It Goes...,7,Im so chill but you make me jealous,27
reputation,So It Goes...,7,But I got your heart,28
reputation,So It Goes...,7,Skippin skipskippin when Im gone,29
reputation,So It Goes...,7,Cause we break down a little,30
reputation,So It Goes...,7,But when I get you alone its so simple,31
reputation,So It Goes...,7,Cause baby I know what you know,32
reputation,So It Goes...,7,We can feel it,33
reputation,So It Goes...,7,And all the pieces fall right into place,34
reputation,So It Goes...,7,Getting caught up in a moment,35
reputation,So It Goes...,7,Lipstick on your face,36
reputation,So It Goes...,7,So it goes…,37
reputation,So It Goes...,7,Im yours to keep,38
reputation,So It Goes...,7,And Im yours to lose,39
reputation,So It Goes...,7,You know Im not a bad girl but I,40
reputation,So It Goes...,7,Do bad things with you,41
reputation,So It Goes...,7,So it goes…,42
reputation,So It Goes...,7,Come here dressed in black now,43
reputation,So It Goes...,7,So so so it goes,44
reputation,So It Goes...,7,Scratches down your back now,45
reputation,So It Goes...,7,So so so it goes,46
reputation,So It Goes...,7,You did a number on me,47
reputation,So It Goes...,7,But honestly baby whos counting,48
reputation,So It Goes...,7,I did a number on you,49
reputation,So It Goes...,7,But honestly baby whos counting,50
reputation,So It Goes...,7,You did a number on me,51
reputation,So It Goes...,7,But honestly baby whos counting,52
reputation,So It Goes...,7,Whos counting One two three,53
reputation,So It Goes...,7,And all the pieces fall right into place Pieces fall,54
reputation,So It Goes...,7,Getting caught up in a moment Caught up caught up,55
reputation,So It Goes...,7,Lipstick on your face,56
reputation,So It Goes...,7,So it goes…,57
reputation,So It Goes...,7,Im yours to keep Oh,58
reputation,So It Goes...,7,And Im yours to lose Baby,59
reputation,So It Goes...,7,You know Im not a bad girl but I,60
reputation,So It Goes...,7,I do bad things with you,61
reputation,So It Goes...,7,So it goes…,62
reputation,So It Goes...,7,Come here dressed in black now,63
reputation,So It Goes...,7,So so so it goes,64
reputation,So It Goes...,7,Scratches down your back now,65
reputation,So It Goes...,7,So so so it goes,66
reputation,So It Goes...,7,Come here dressed in black now,67
reputation,So It Goes...,7,So so so it goes,68
reputation,So It Goes...,7,Scratches down your back now,69
reputation,So It Goes...,7,So so so it goes,70
reputation,Gorgeous,8,Gorgeous,1
reputation,Gorgeous,8,You should take it as a compliment,2
reputation,Gorgeous,8,That I got drunk and made fun of the way you talk,3
reputation,Gorgeous,8,You should think about the consequence,4
reputation,Gorgeous,8,Of your magnetic field being a little too strong,5
reputation,Gorgeous,8,And I got a boyfriend hes older than us,6
reputation,Gorgeous,8,Hes in the club doin I dont know what,7
reputation,Gorgeous,8,Youre so cool it makes me hate you so much,8
reputation,Gorgeous,8,I hate you so much,9
reputation,Gorgeous,8,Whisky on ice Sunset and Vine,10
reputation,Gorgeous,8,Youve ruined my life by not being mine,11
reputation,Gorgeous,8,Youre so gorgeous,12
reputation,Gorgeous,8,I cant say anything to your face,13
reputation,Gorgeous,8,Cause look at your face Gorgeous,14
reputation,Gorgeous,8,And Im so furious,15
reputation,Gorgeous,8,At you for making me feel this way,16
reputation,Gorgeous,8,But what can I say,17
reputation,Gorgeous,8,Youre gorgeous,18
reputation,Gorgeous,8,You should take it as a compliment,19
reputation,Gorgeous,8,That Im talking to everyone here but you But you but you,20
reputation,Gorgeous,8,And you should think about the consequence,21
reputation,Gorgeous,8,Of you touching my hand in a darkened room Dark room dark room,22
reputation,Gorgeous,8,If youve got a girlfriend Im jealous of her,23
reputation,Gorgeous,8,But if youre single thats honestly worse,24
reputation,Gorgeous,8,Cause youre so gorgeous it actually hurts Honey it hurts,25
reputation,Gorgeous,8,Ocean blue eyes looking in mine,26
reputation,Gorgeous,8,I feel like I might sink and drown and die,27
reputation,Gorgeous,8,Youre so gorgeous,28
reputation,Gorgeous,8,I cant say anything to your face To your face,29
reputation,Gorgeous,8,Cause look at your face Look at your face gorgeous,30
reputation,Gorgeous,8,And Im so furious,31
reputation,Gorgeous,8,At you for making me feel this way Feel this way,32
reputation,Gorgeous,8,But what can I say,33
reputation,Gorgeous,8,Youre gorgeous,34
reputation,Gorgeous,8,You make me so happy it turns back to sad,35
reputation,Gorgeous,8,Theres nothing I hate more than what I cant have,36
reputation,Gorgeous,8,And you are so gorgeous it makes me so mad Mmh,37
reputation,Gorgeous,8,You make me so happy it turns back to sad Yeah,38
reputation,Gorgeous,8,Theres nothing I hate more than what I cant have and,39
reputation,Gorgeous,8,Guess Ill just stumble on home to my cats Yeugh alone,40
reputation,Gorgeous,8,Unless you wanna come along Oh,41
reputation,Gorgeous,8,Youre so gorgeous,42
reputation,Gorgeous,8,I cant say anything to your face To your face,43
reputation,Gorgeous,8,Cause look at your face Look at your face gorgeous,44
reputation,Gorgeous,8,And Im so furious Im so furious,45
reputation,Gorgeous,8,At you for making me feel this way Feel this way,46
reputation,Gorgeous,8,But what can I say I say,47
reputation,Gorgeous,8,Youre gorgeous,48
reputation,Gorgeous,8,You make me so happy it turns back to sad Yeah,49
reputation,Gorgeous,8,Theres nothing I hate more than what I cant have,50
reputation,Gorgeous,8,And you are so gorgeous it makes me so mad Mmh,51
reputation,Gorgeous,8,Youre gorgeous,52
reputation,Gorgeous,8,You make me so happy it turns back to sad It turns back to sad,53
reputation,Gorgeous,8,Theres nothing I hate more than what I cant have What I can have,54
reputation,Gorgeous,8,You are so gorgeous it makes me so mad Mmh,55
reputation,Gorgeous,8,Youre gorgeous,56
reputation,Getaway Car,9,No nothing good starts in a getaway car,1
reputation,Getaway Car,9,It was the best of times the worst of crimes,2
reputation,Getaway Car,9,I struck a match and blew your mind,3
reputation,Getaway Car,9,But I didnt mean it,4
reputation,Getaway Car,9,And you didn’t see it,5
reputation,Getaway Car,9,The ties were black the lies were white,6
reputation,Getaway Car,9,In shades of gray in candlelight,7
reputation,Getaway Car,9,I wanted to leave him,8
reputation,Getaway Car,9,I needed a reason,9
reputation,Getaway Car,9,X marks the spot where we fell apart,10
reputation,Getaway Car,9,He poisoned the well I was lyin to myself,11
reputation,Getaway Car,9,I knew it from the first Old Fashioned we were cursed,12
reputation,Getaway Car,9,We never had a shotgun shot in the dark Oh,13
reputation,Getaway Car,9,You were drivin the getaway car,14
reputation,Getaway Car,9,We were flyin’ but wed never get far,15
reputation,Getaway Car,9,Dont pretend its such a mystery,16
reputation,Getaway Car,9,Think about the place where you first met me,17
reputation,Getaway Car,9,Ridin in a getaway car,18
reputation,Getaway Car,9,There were sirens in the beat of your heart,19
reputation,Getaway Car,9,Shouldve known Id be the first to leave,20
reputation,Getaway Car,9,Think about the place where you first met me,21
reputation,Getaway Car,9,In a getaway car ohohoh,22
reputation,Getaway Car,9,No they never get far ohohahh,23
reputation,Getaway Car,9,No nothing good starts in a getaway car,24
reputation,Getaway Car,9,It was the great escape the prison break,25
reputation,Getaway Car,9,The light of freedom on my face,26
reputation,Getaway Car,9,But you werent thinkin’,27
reputation,Getaway Car,9,And I was just drinkin’,28
reputation,Getaway Car,9,While he was runnin after us I was screamin’ Go go go,29
reputation,Getaway Car,9,But with three of us honey its a sideshow,30
reputation,Getaway Car,9,And a circus aint a love story,31
reputation,Getaway Car,9,And now were both sorry We’re both sorry,32
reputation,Getaway Car,9,X marks the spot where we fell apart,33
reputation,Getaway Car,9,He poisoned the well every man for himself,34
reputation,Getaway Car,9,I knew it from the first Old Fashioned we were cursed,35
reputation,Getaway Car,9,It hit you like a shotgun shot to the heart Oh,36
reputation,Getaway Car,9,You were drivin the getaway car,37
reputation,Getaway Car,9,We were flyin but wed never get far,38
reputation,Getaway Car,9,Dont pretend its such a mystery,39
reputation,Getaway Car,9,Think about the place where you first met me,40
reputation,Getaway Car,9,Ridin in a getaway car,41
reputation,Getaway Car,9,There were sirens in the beat of your heart,42
reputation,Getaway Car,9,Shouldve known Id be the first to leave,43
reputation,Getaway Car,9,Think about the place where you first met me,44
reputation,Getaway Car,9,In a getaway car ohohoh,45
reputation,Getaway Car,9,No they never get far ohohahh,46
reputation,Getaway Car,9,No nothing good starts in a getaway car,47
reputation,Getaway Car,9,We were jetset Bonnie and Clyde Ohoh,48
reputation,Getaway Car,9,Until I switched to the other side,49
reputation,Getaway Car,9,To the other side,50
reputation,Getaway Car,9,Its no surprise I turned you in Ohoh,51
reputation,Getaway Car,9,Cause us traitors never win,52
reputation,Getaway Car,9,Im in a getaway car,53
reputation,Getaway Car,9,I left you in a motel bar,54
reputation,Getaway Car,9,Put the money in a bag and I stole the keys,55
reputation,Getaway Car,9,That was the last time you ever saw me Oh,56
reputation,Getaway Car,9,Drivin the getaway car,57
reputation,Getaway Car,9,We were flyin but wed never get far Dont pretend,58
reputation,Getaway Car,9,Dont pretend its such a mystery,59
reputation,Getaway Car,9,Think about the place where you first met me,60
reputation,Getaway Car,9,Ridin in a getaway car,61
reputation,Getaway Car,9,There were sirens in the beat of your heart Shouldve known,62
reputation,Getaway Car,9,Shouldve known Id be the first to leave,63
reputation,Getaway Car,9,Think about the place where you first met me,64
reputation,Getaway Car,9,In a getaway car ohohoh,65
reputation,Getaway Car,9,No they never get far ohohahh,66
reputation,Getaway Car,9,No nothing good starts in a getaway car,67
reputation,Getaway Car,9,I was ridin in a getaway car,68
reputation,Getaway Car,9,I was cryin in a getaway car,69
reputation,Getaway Car,9,I was dyin in a getaway car,70
reputation,Getaway Car,9,Said goodbye in a getaway car,71
reputation,Getaway Car,9,Ridin in a getaway car,72
reputation,Getaway Car,9,I was cryin in a getaway car,73
reputation,Getaway Car,9,I was dyin in a getaway car,74
reputation,Getaway Car,9,Said goodbye in a getaway car,75
reputation,King of My Heart,10,Im perfectly fine I live on my own,1
reputation,King of My Heart,10,I made up my mind Im better off bein alone,2
reputation,King of My Heart,10,We met a few weeks ago,3
reputation,King of My Heart,10,Now you try on callin me Baby like tryin on clothes,4
reputation,King of My Heart,10,Salute to me Im your American queen,5
reputation,King of My Heart,10,And you move to me like Im a Motown beat,6
reputation,King of My Heart,10,And we rule the kingdom inside my room,7
reputation,King of My Heart,10,Cause all the boys and their expensive cars,8
reputation,King of My Heart,10,With their Range Rovers and their Jaguars,9
reputation,King of My Heart,10,Never took me quite where you do,10
reputation,King of My Heart,10,And all at once you are the one I have been waiting for,11
reputation,King of My Heart,10,King of my heart body and soul ooh whoa,12
reputation,King of My Heart,10,And all at once youre all I want Ill never let you go,13
reputation,King of My Heart,10,King of my heart body and soul ooh whoa,14
reputation,King of My Heart,10,And all at once Ive been waiting waiting,15
reputation,King of My Heart,10,Ooh whoa ooh whoa,16
reputation,King of My Heart,10,And all at once you are the one I have been waiting waiting,17
reputation,King of My Heart,10,Body and soul ooh whoa,18
reputation,King of My Heart,10,And all at once,19
reputation,King of My Heart,10,Late in the night the citys asleep,20
reputation,King of My Heart,10,Your love is a secret Im hoping dreaming dying to keep,21
reputation,King of My Heart,10,Change my priorities,22
reputation,King of My Heart,10,The taste of your lips is my idea of luxury,23
reputation,King of My Heart,10,Salute to me Im your American queen,24
reputation,King of My Heart,10,And you move to me like Im a Motown beat,25
reputation,King of My Heart,10,And we rule the kingdom inside my room,26
reputation,King of My Heart,10,Inside my room oh,27
reputation,King of My Heart,10,Cause all the boys and their expensive cars,28
reputation,King of My Heart,10,With their Range Rovers and their Jaguars,29
reputation,King of My Heart,10,Never took me quite where you do Where you do,30
reputation,King of My Heart,10,And all at once you are the one I have been waiting for,31
reputation,King of My Heart,10,King of my heart body and soul ooh whoa,32
reputation,King of My Heart,10,And all at once youre all I want Ill never let you go,33
reputation,King of My Heart,10,King of my heart My heart body and soul ooh whoa,34
reputation,King of My Heart,10,And all at once Hey Ive been waiting waiting Waiting,35
reputation,King of My Heart,10,Ooh whoa ooh whoa,36
reputation,King of My Heart,10,And all at once you are the one,37
reputation,King of My Heart,10,I have been waiting Waiting waiting Waiting,38
reputation,King of My Heart,10,Body and soul ooh whoa,39
reputation,King of My Heart,10,And all at once,40
reputation,King of My Heart,10,Is this the end of all the endings,41
reputation,King of My Heart,10,My broken bones are mending,42
reputation,King of My Heart,10,With all these nights were spending,43
reputation,King of My Heart,10,Up on the roof with a school girl crush,44
reputation,King of My Heart,10,Drinking beer out of plastic cups,45
reputation,King of My Heart,10,Say you fancy me not fancy stuff,46
reputation,King of My Heart,10,Baby all at once this is enough,47
reputation,King of My Heart,10,And all at once you are the one I have been waiting for,48
reputation,King of My Heart,10,King of my heart body and soul ooh whoa,49
reputation,King of My Heart,10,And all at once you are the one I have been waiting for,50
